Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000214049.7_5	ENSG00000214049.7_5	604.713108481458	-4.11578902051168	0.299300137087558	-13.7513769975576	4.99693125374895e-43	9.12439646934558e-40
ENSG00000230975.1_5	ENSG00000230975.1_5	443.854191409236	-3.90578690530872	0.304250869944799	-12.8373894412113	1.01230781358631e-37	9.24237033804304e-35
ENSG00000247092.6_4	ENSG00000247092.6_4	283.579146585029	2.48720196893024	0.275253125898541	9.03605349007746	1.62430222701995e-19	9.88658622179476e-17
ENSG00000250920.2_6	ENSG00000250920.2_6	595.125072364487	-2.38382620930896	0.27695811999177	-8.60717212183487	7.48849633032525e-18	3.41849857479348e-15
ENSG00000236242.1_6	ENSG00000236242.1_6	622.504200813729	-2.15894301730007	0.26777153219324	-8.06263085405976	7.46697479916579e-16	2.72693919665535e-13
ENSG00000261780.2_5	ENSG00000261780.2_5	1448.03039128442	-1.86605680519226	0.235022872842954	-7.93989445631187	2.02353365762291e-15	6.15828743136572e-13
ENSG00000242125.3_4	ENSG00000242125.3_4	3702.27108718851	1.50069237066359	0.210094607294344	7.14293617523041	9.13580533625779e-13	2.38314007771525e-10
ENSG00000225328.1_4	ENSG00000225328.1_4	536.837935007909	-1.49085077915811	0.260931747470592	-5.71356607085972	1.10632891013385e-08	2.52519573738052e-06
ENSG00000249007.1_6	ENSG00000249007.1_6	1205.00910003444	1.21555299157396	0.222886454703402	5.45368713945185	4.9335972627092e-08	8.82457118673896e-06
ENSG00000268532.1_4	ENSG00000268532.1_4	201.335379503039	-2.16878993834733	0.398645061778086	-5.44040337204687	5.31600673899937e-08	8.82457118673896e-06
ENSG00000186594.14_3	ENSG00000186594.14_3	389.580636908954	1.66294660635792	0.304900373257645	5.45406549880707	4.92310544958255e-08	8.82457118673896e-06
ENSG00000279806.1_5	ENSG00000279806.1_5	445.466331218877	-1.80266750008033	0.332639409291767	-5.41928421505573	5.98381252390688e-08	9.10536805721163e-06
ENSG00000274422.1_5	ENSG00000274422.1_5	229.097769537031	1.88794762982177	0.351715371099621	5.36782803640111	7.9690479076229e-08	1.11934472917842e-05
ENSG00000267263.1_6	ENSG00000267263.1_6	59.9339013890465	-3.26959721000513	0.617196884118905	-5.29749467979368	1.17402324878158e-07	1.53126175162512e-05
ENSG00000285988.1_1	ENSG00000285988.1_1	74.9916946258099	-2.39230764435385	0.459279993514214	-5.20882180399136	1.9004351809508e-07	2.31346309361077e-05
ENSG00000267751.5_5	ENSG00000267751.5_5	67.393357373113	2.16746468730162	0.424898609354014	5.10113386955275	3.37624639437181e-07	3.85314119757682e-05
ENSG00000257261.5_7	ENSG00000257261.5_7	825.808557182238	-1.36812324035126	0.270589596012565	-5.05608220165173	4.27956929260421e-07	4.59676089899723e-05
ENSG00000282936.1_5	ENSG00000282936.1_5	260.463512877009	1.4002767973034	0.277577093485284	5.04464103907636	4.54373571990848e-07	4.60936745808493e-05
ENSG00000267149.2_6	ENSG00000267149.2_6	595.473750149182	1.17041649532439	0.239984161380657	4.87705725490735	1.07680187845849e-06	0.000103486327898168
ENSG00000227456.8_5	ENSG00000227456.8_5	74.9356351445595	-2.15753590098496	0.445452150150202	-4.84347398538197	1.27588433016365e-06	0.000110941180327563
ENSG00000281501.1_5	ENSG00000281501.1_5	148.617234717495	-1.62533196769765	0.334954929336725	-4.85239005413688	1.21982411226756e-06	0.000110941180327563
ENSG00000264772.6_6	ENSG00000264772.6_6	1618.23068412197	1.1544561307316	0.240992834206763	4.79041683762731	1.66435194170793e-06	0.000138141211161758
ENSG00000225761.1_6	ENSG00000225761.1_6	637.130748090633	-1.14397913740847	0.239923005319285	-4.7681094019562	1.85962797121878e-06	0.00014763829023676
ENSG00000230699.2_6	ENSG00000230699.2_6	235.349985208133	1.43032194345174	0.300941120093757	4.75282986587583	2.00589132207604e-06	0.000152614898087952
ENSG00000229642.1_5	ENSG00000229642.1_5	115.180466580958	-1.84857016131606	0.406510857333124	-4.54740661404084	5.43110061919537e-06	0.00039668758922603
ENSG00000260971.4_5	ENSG00000260971.4_5	326.141272912382	-1.39726763925352	0.308366599777217	-4.53118995462864	5.86523695955491e-06	0.00041192010339028
ENSG00000215483.10_7	ENSG00000215483.10_7	811.012927885588	-1.13729907506959	0.25659360957626	-4.43229695762002	9.32344870899258e-06	0.00060802204795073
ENSG00000224259.6_4	ENSG00000224259.6_4	96.100133790234	-1.81941024575423	0.409914685918712	-4.43850954419094	9.05839683401805e-06	0.00060802204795073
ENSG00000261222.2_5	ENSG00000261222.2_5	64.2533454641369	1.81686873661607	0.41843685632506	4.34203801398567	1.41167100163822e-05	0.000888865947928064
ENSG00000286067.1_1	ENSG00000286067.1_1	60.2625098779865	1.9309993442594	0.447494392391525	4.31513640637962	1.59504381208972e-05	0.000970850000291943
ENSG00000276570.1_6	ENSG00000276570.1_6	205.127349087726	1.2390423160685	0.291882563272894	4.24500286065416	2.18590632335725e-05	0.00128756933756463
ENSG00000271853.5_6	ENSG00000271853.5_6	487.1192443655	1.02200403413459	0.243594259845735	4.19551772189467	2.72248997402434e-05	0.00155352084142764
ENSG00000251562.8_3	ENSG00000251562.8_3	26291.4674666513	-1.23064143260313	0.302976190698024	-4.06184205355498	4.8687014872461e-05	0.00269401482294284
ENSG00000238184.1_6	ENSG00000238184.1_6	73.2841977185778	1.64351657147233	0.411764212576288	3.99140216967697	6.56837836536019e-05	0.00333162747087436
ENSG00000267476.1_6	ENSG00000267476.1_6	1070.08679820154	-0.933345428955902	0.233590133625233	-3.99565433038941	6.45158121311609e-05	0.00333162747087436
ENSG00000196756.12_6	ENSG00000196756.12_6	742.377462967484	0.933152766348436	0.233293411477742	3.99991050084783	6.33664433381728e-05	0.00333162747087436
ENSG00000250899.3_5	ENSG00000250899.3_5	71.2568589239632	1.5848201306997	0.400607668431411	3.9560404245508	7.62022718519894e-05	0.0036595403572918
ENSG00000259539.1_6	ENSG00000259539.1_6	198.971545927023	1.24649869646101	0.315571701423975	3.94996981933535	7.81610481568347e-05	0.0036595403572918
ENSG00000276728.1_5	ENSG00000276728.1_5	154.88067285442	1.28904972766145	0.326325218128475	3.950199543432	7.80860653779388e-05	0.0036595403572918
ENSG00000242861.1_6	ENSG00000242861.1_6	624.109635395806	0.982917088936935	0.253375136828495	3.87929574006408	0.000104759327008969	0.00478226327795944
ENSG00000280693.2_4	ENSG00000280693.2_4	61.6797964691064	1.65205377971304	0.431357290846782	3.82989650289659	0.000128197165730552	0.00570946401521922
ENSG00000235426.2_5	ENSG00000235426.2_5	73.3845881685424	1.51695320898214	0.396999391265178	3.82104668762296	0.000132886490225077	0.00577739836073789
ENSG00000171889.3_5	ENSG00000171889.3_5	430.861304037412	-0.984716716779373	0.259011551190593	-3.80182548713734	0.000143633886152509	0.00609942967708096
ENSG00000258404.1_5	ENSG00000258404.1_5	943.858238932772	-0.88668006918688	0.234167819360193	-3.78651546403566	0.000152774592568284	0.00634014559158379
ENSG00000272438.1_6	ENSG00000272438.1_6	413.694382628917	1.02243217034225	0.271688159325016	3.76325627470253	0.000167715175497798	0.00680550912131065
ENSG00000223617.2_4	ENSG00000223617.2_4	44.6486191454398	-2.09251184312608	0.559780923269702	-3.73809066393982	0.000185423084730897	0.00720388410039614
ENSG00000285517.1_2	ENSG00000285517.1_2	161.748353738762	-1.20135803749686	0.321038542102065	-3.74209909386805	0.000182489522697597	0.00720388410039614
ENSG00000233797.1_5	ENSG00000233797.1_5	250.330803561534	-1.05093835700512	0.283184993221593	-3.71113717944354	0.000206330244979828	0.00768895974149319
ENSG00000249345.7_6	ENSG00000249345.7_6	257.70092549398	-1.07022312065855	0.288340068278614	-3.71166978993854	0.000205896482742966	0.00768895974149319
ENSG00000281404.1_3	ENSG00000281404.1_3	82.1635177939549	-1.53910181065536	0.418255972118119	-3.67980833091537	0.000233409321693238	0.00852410842823704
ENSG00000253352.9_5	ENSG00000253352.9_5	314.8523872662	-1.20646669128574	0.330520810654448	-3.65019887521416	0.000262037344854256	0.00920154214815137
ENSG00000231177.4_6	ENSG00000231177.4_6	11.4488771126054	-6.1619855208089	1.68767403589847	-3.65117042138321	0.000261047939607584	0.00920154214815137
ENSG00000250072.5_5	ENSG00000250072.5_5	169.86330491382	-1.20008070439925	0.330184977652911	-3.63457087881438	0.000278443702256922	0.00959317359096489
ENSG00000267048.1_6	ENSG00000267048.1_6	1020.37863860424	0.811344532986132	0.223811607492583	3.62512267382297	0.000288824317827878	0.00976654082136492
ENSG00000273230.1_5	ENSG00000273230.1_5	110.112682865239	1.30516733515153	0.362700380041778	3.59847247747903	0.000320091716935443	0.00999829148184101
ENSG00000285579.1_1	ENSG00000285579.1_1	549.490754356994	-1.10718916105998	0.306899233954293	-3.60766348874261	0.000308966852698591	0.00999829148184101
ENSG00000236548.1_5	ENSG00000236548.1_5	97.3358106498759	-1.41956928081889	0.393083576163702	-3.61136757397286	0.000304586602069136	0.00999829148184101
ENSG00000203804.4_2	ENSG00000203804.4_2	1009.42078442365	-1.19389928283814	0.332000716595867	-3.59607441537977	0.000323055420278543	0.00999829148184101
ENSG00000180861.9_4	ENSG00000180861.9_4	124.021360593511	-1.27631379341909	0.354792698677615	-3.59735078589883	0.000321474804524303	0.00999829148184101
ENSG00000228043.5_5	ENSG00000228043.5_5	172.628823290904	-1.21156185847459	0.339520356654064	-3.56845130116616	0.000359097580850337	0.0109285363772119
ENSG00000255182.2_6	ENSG00000255182.2_6	205.650597524427	1.3394094454075	0.379420792534498	3.53014244807291	0.000415335981685405	0.0124328443042221
ENSG00000226328.6_5	ENSG00000226328.6_5	808.138179975793	-0.816569181305701	0.231940917302684	-3.5205913247298	0.000430585688805411	0.0126814430283658
ENSG00000262482.1_5	ENSG00000262482.1_5	49.6433930415999	1.85235055902625	0.527030820682117	3.51469114582107	0.000440265701066351	0.0127607169864628
ENSG00000232034.1_3	ENSG00000232034.1_3	298.99669907309	-0.957215767506848	0.274976733487677	-3.48107912755369	0.000499397935404542	0.0142484473445108
ENSG00000224970.2_5	ENSG00000224970.2_5	44.5110839988755	1.67525456712831	0.484550038217245	3.45734069755087	0.000545534673711341	0.0153253279107217
ENSG00000229152.2_5	ENSG00000229152.2_5	162.020801298718	-1.19524953359108	0.346644064059439	-3.44806000597239	0.000564628581642528	0.0156213907587766
ENSG00000224167.1_6	ENSG00000224167.1_6	200.312235386077	1.02479405931186	0.299143727833593	3.42575813550713	0.000613086054082512	0.0167088826082786
ENSG00000280623.1_2	ENSG00000280623.1_2	30.206584104977	-2.28741329747855	0.668918230659881	-3.41957087224553	0.000627199920252252	0.0168421625644208
ENSG00000235884.4_4	ENSG00000235884.4_4	66.8805505515628	-1.54648921532848	0.455368028570854	-3.39613042264309	0.000683457850822572	0.0180868700811886
ENSG00000258910.3_4	ENSG00000258910.3_4	912.307885214355	-0.786094384239473	0.232197211743085	-3.38546005069712	0.000710590519313511	0.0185362612609496
ENSG00000267348.2_6	ENSG00000267348.2_6	65.0374426177323	1.39614268664134	0.414891213304057	3.36508135596056	0.000765210926119519	0.0196799317055527
ENSG00000233060.1_5	ENSG00000233060.1_5	42.6412280985157	-1.91543297804169	0.570065951081648	-3.36001996682547	0.000779368396555437	0.0197656485015309
ENSG00000227070.1_5	ENSG00000227070.1_5	171.137879638717	-1.14254734475027	0.341433591029825	-3.34632377940362	0.000818907126188579	0.0204694412011813
ENSG00000274979.1_5	ENSG00000274979.1_5	21.4306931943226	-2.85644191678636	0.854519695361065	-3.34274555904696	0.000829539238163975	0.0204694412011813
ENSG00000260669.2_6	ENSG00000260669.2_6	361.628500659951	0.8674556722846	0.261505859658662	3.31715577393513	0.000909388984614649	0.0221405904787513
ENSG00000232995.7_7	ENSG00000232995.7_7	179.779420338904	-1.0659003405394	0.322121252661236	-3.30900346293006	0.000936286790553463	0.0222033724616964
ENSG00000230437.1_5	ENSG00000230437.1_5	97.8638015574438	-1.25069978029928	0.377591327191006	-3.31231066561709	0.00092528733155703	0.0222033724616964
ENSG00000197813.5_5	ENSG00000197813.5_5	181.154459964487	0.976270984334819	0.295725200464783	3.30127761448954	0.000962455993628963	0.0225313415944421
ENSG00000235244.3_4	ENSG00000235244.3_4	909.233146071126	-0.927972834826168	0.28272814641215	-3.28220888723759	0.0010299727491101	0.0238067118971523
ENSG00000176124.13_6	ENSG00000176124.13_6	3457.15271083082	-0.846735723860329	0.258559016785283	-3.27482574148048	0.00105727169201651	0.023998978876377
ENSG00000255191.1_5	ENSG00000255191.1_5	342.854595937271	-0.979305486699997	0.299218273042943	-3.27287995061535	0.0010645768285797	0.023998978876377
ENSG00000251136.8_5	ENSG00000251136.8_5	518.565907579788	0.839744205502164	0.257601803207226	3.25985375508664	0.00111469674429516	0.0248223933546703
ENSG00000225138.7_5	ENSG00000225138.7_5	868.064610107279	0.766562460974537	0.236006212624619	3.2480605169229	0.00116194554624726	0.0255628020174397
ENSG00000213963.6_7	ENSG00000213963.6_7	342.210195266433	-0.873424631042803	0.269657107832819	-3.23901950170104	0.00119941372202632	0.0260729697192864
ENSG00000235070.3_5	ENSG00000235070.3_5	23.1434482326975	-2.50997845630282	0.776236934987855	-3.23352103355155	0.0012227433181106	0.0262674035161172
ENSG00000250397.2_5	ENSG00000250397.2_5	85.7562544539321	1.31171948560018	0.407070486387827	3.22233993734066	0.00127148184855357	0.026996812272777
ENSG00000247679.2_5	ENSG00000247679.2_5	166.257117979877	0.991952010444058	0.308481805760963	3.21559324381258	0.00130175197387265	0.0273218287849593
ENSG00000280152.1_6	ENSG00000280152.1_6	110.45563916182	1.09867449501273	0.342267066965217	3.20999184862965	0.00132738736460195	0.0275432878154906
ENSG00000228437.5_5	ENSG00000228437.5_5	520.116114012612	0.816257871201214	0.254897856947786	3.202293973654	0.00136337786290626	0.0279722244681667
ENSG00000236289.3_5	ENSG00000236289.3_5	19.6048257119612	-2.74613323427192	0.862453598111229	-3.18409389245514	0.00145207903979197	0.0294610702962238
ENSG00000215769.8_5	ENSG00000215769.8_5	959.577183561646	-0.748387009754266	0.236660237922605	-3.16228453213594	0.00156536531399247	0.0314105171796732
ENSG00000224717.1_5	ENSG00000224717.1_5	31.6279421764025	1.87017379334561	0.592276287102812	3.15760369623065	0.00159071649794076	0.0315722644047807
ENSG00000244137.1_6	ENSG00000244137.1_6	154.013045779308	1.00582434746229	0.319424521198526	3.14886391216396	0.00163906504443498	0.0318397103312583
ENSG00000226699.1_5	ENSG00000226699.1_5	173.2835848212	0.970446192925671	0.30794359330052	3.15137646646416	0.00162502887463505	0.0318397103312583
ENSG00000266088.5_6	ENSG00000266088.5_6	50.8593014095245	-1.58486495916081	0.504043288350137	-3.1443032687698	0.00166482809207376	0.0319997483802808
ENSG00000249673.6_5	ENSG00000249673.6_5	384.805768040527	0.784691686452264	0.252235392572851	3.11094996799717	0.00186486533062558	0.0354712926429408
ENSG00000226419.7_5	ENSG00000226419.7_5	472.119789653734	-0.768328806262433	0.247618759806139	-3.10286993951491	0.00191653847170744	0.0360783427766782
ENSG00000279738.1_6	ENSG00000279738.1_6	692.146000123185	0.828365719119208	0.267349233205511	3.09844060215593	0.00194541962959246	0.0362483290166921
ENSG00000258634.3_6	ENSG00000258634.3_6	90.575268391766	1.1364212428084	0.368616238938942	3.08293863037498	0.00204967419303374	0.0371100587480276
ENSG00000214188.9_3	ENSG00000214188.9_3	583.294453322057	-0.905588774364248	0.293729045931579	-3.08307532709991	0.00204873289227667	0.0371100587480276
ENSG00000247498.9_6	ENSG00000247498.9_6	2584.523096461	-0.816392235671541	0.264846694596765	-3.08250868267212	0.00205263742253603	0.0371100587480276
ENSG00000263798.2_6	ENSG00000263798.2_6	681.370602513996	0.721928575746912	0.234781856811481	3.07489081801831	0.00210579626461379	0.03764755363017
ENSG00000227681.5_6	ENSG00000227681.5_6	2349.83073828695	-0.914452774720534	0.297636754494894	-3.07237853158428	0.00212360242273139	0.03764755363017
ENSG00000257815.5_7	ENSG00000257815.5_7	399.225617777342	-0.856735647611564	0.28023283829542	-3.05722788529301	0.00223394369457206	0.0392228960220056
ENSG00000271880.1_5	ENSG00000271880.1_5	136.238369818164	-1.02807178736064	0.337067202580301	-3.05004989951733	0.00228803348039718	0.0394146144830685
ENSG00000260646.1_5	ENSG00000260646.1_5	47.4594064299219	1.50546440009817	0.493446662473411	3.05091616701185	0.00228144265042401	0.0394146144830685
ENSG00000278133.1_6	ENSG00000278133.1_6	51.602418884175	1.37601717975273	0.45193588405865	3.04471768737478	0.00232898815424198	0.0397451623331388
ENSG00000279117.1_5	ENSG00000279117.1_5	216.337483643408	0.882423074295543	0.290332688310567	3.03935143999914	0.00237088101974669	0.0400854513153469
ENSG00000225113.1_6	ENSG00000225113.1_6	11.4111719821253	2.92692171515773	0.969801834011563	3.01806164157329	0.00254397152806903	0.0422617064720762
ENSG00000257337.6_5	ENSG00000257337.6_5	341.56634570026	0.826536627106971	0.273884089147278	3.01783367438519	0.00254588593205278	0.0422617064720762
ENSG00000270894.1_5	ENSG00000270894.1_5	34.815132109654	-1.80818239342767	0.600631123213432	-3.01047069248382	0.00260843119473371	0.0429098681223762
ENSG00000256234.1_6	ENSG00000256234.1_6	455.818395135674	0.73314461268383	0.245174719295199	2.99029449199082	0.00278708600650125	0.0454394557845651
ENSG00000261273.1_5	ENSG00000261273.1_5	105.063516354552	1.06135392064187	0.356277975411706	2.97900514174472	0.00289185925549055	0.0467303982347411
ENSG00000212743.2_6	ENSG00000212743.2_6	26.4234639772499	1.7853203803119	0.602105941236983	2.96512666299902	0.00302558329565486	0.0484624131391735
ENSG00000237813.3_5	ENSG00000237813.3_5	56.4884263172515	-1.40876194213753	0.4757588275237	-2.96108418937819	0.00306558128263521	0.0486604666006265
ENSG00000250284.2_5	ENSG00000250284.2_5	30.1337474809946	-1.87583542983299	0.634046139883264	-2.95851565341658	0.00309124541384045	0.0486604666006265
ENSG00000260196.1_5	ENSG00000260196.1_5	107.982088290509	1.04910044283268	0.355993771872103	2.94696291262532	0.00320911689872239	0.0500841662997187
ENSG00000275216.2_5	ENSG00000275216.2_5	489.230574359752	-0.964120825840324	0.329265577990044	-2.92809479729301	0.00341046045399963	0.0527754304152824
ENSG00000284048.2_4	ENSG00000284048.2_4	381.087502715348	0.802378358738533	0.274568115552503	2.92232897153385	0.00347424369590474	0.0533106637707736
ENSG00000225450.1_6	ENSG00000225450.1_6	432.352544929013	0.722988706407179	0.24764202913581	2.91949112567917	0.0035060337653723	0.0533501471297485
ENSG00000227161.1_6	ENSG00000227161.1_6	591.57518786437	-0.695648369519245	0.240273353835056	-2.89523727211465	0.00378872034919709	0.0571752343606106
ENSG00000234432.4_5	ENSG00000234432.4_5	85.1679973143143	1.09280282384806	0.380649559476467	2.87088950096532	0.00409318579192181	0.0607655061467416
ENSG00000232803.1_5	ENSG00000232803.1_5	37.0543626247084	1.48537028663177	0.517215828624898	2.87185775149392	0.00408066605260658	0.0607655061467416
ENSG00000233184.6_6	ENSG00000233184.6_6	139.039477268834	-0.960682176903649	0.335777237648026	-2.86106998685441	0.00422213835437768	0.0621743922184972
ENSG00000251161.3_5	ENSG00000251161.3_5	46.8291129852825	1.3508125629191	0.473452175343037	2.85311301387595	0.0043293222007289	0.0627408122105632
ENSG00000263325.1_5	ENSG00000263325.1_5	12.3992982513548	2.53470288957517	0.888221541629407	2.85368319814149	0.00432156029451713	0.0627408122105632
ENSG00000248810.1_5	ENSG00000248810.1_5	109.434647857198	-1.31802825896783	0.464539022896851	-2.83728210979703	0.00454993903510491	0.064443011039498
ENSG00000237805.1	ENSG00000237805.1	111.221122301646	-1.13369651657676	0.399734541712474	-2.83612347264255	0.00456647879884334	0.064443011039498
ENSG00000270240.2_5	ENSG00000270240.2_5	111.221122301646	-1.13369651657676	0.399734541712474	-2.83612347264255	0.00456647879884334	0.064443011039498
ENSG00000264019.1_5	ENSG00000264019.1_5	52.5545315883813	1.3551297703589	0.478331739070292	2.8330333525281	0.00461085748438784	0.064443011039498
ENSG00000256712.1_6	ENSG00000256712.1_6	28.6375785811241	-1.91262422472712	0.675319686676129	-2.83217602338962	0.00462323901762007	0.064443011039498
ENSG00000235843.1_6	ENSG00000235843.1_6	9.75517574877883	2.83354765572665	1.00430503594267	2.8214014211997	0.00478143303164481	0.0661431569377532
ENSG00000248079.2_5	ENSG00000248079.2_5	81.3405439971478	-1.12679545967236	0.399738282117733	-2.8188329966868	0.00481985878835254	0.0661733996055019
ENSG00000255400.1_5	ENSG00000255400.1_5	12.6078705382494	-3.15014043407835	1.11924652854851	-2.8145188336332	0.00488503151259064	0.0665676682238097
ENSG00000227953.6_4	ENSG00000227953.6_4	274.828522628249	0.839480804124065	0.299394149194424	2.80393189507158	0.0050483567554389	0.0681125660644516
ENSG00000235908.1_5	ENSG00000235908.1_5	20.5347753845742	1.90376590623154	0.679343544532383	2.80236107570871	0.00507300601575324	0.0681125660644516
ENSG00000272679.1_6	ENSG00000272679.1_6	705.126059424377	0.680789669666356	0.243794415338965	2.7924744244851	0.00523066023933311	0.0697166831899436
ENSG00000266929.1_6	ENSG00000266929.1_6	321.887751517267	0.794446893267448	0.284807659165209	2.78941547989274	0.005280327683043	0.0698686836901196
ENSG00000272752.6_3	ENSG00000272752.6_3	2161.71110261483	0.623977026612795	0.22413498324876	2.78393411670263	0.005370394157939	0.070045283802833
ENSG00000267070.1_5	ENSG00000267070.1_5	20.7541163277864	1.91755620766877	0.688353838772437	2.78571295699957	0.00534101441607251	0.070045283802833
ENSG00000248476.1_5	ENSG00000248476.1_5	180.709990310791	-0.93313134814832	0.33562104039387	-2.7803124233607	0.00543066234312827	0.0703290031102995
ENSG00000231856.2_5	ENSG00000231856.2_5	18.5399502256574	-2.40738711392161	0.86789958734027	-2.77380834031641	0.00554043085549414	0.0712452587474105
ENSG00000228106.5_7	ENSG00000228106.5_7	27.9852729964103	-1.85633675045678	0.675296249459254	-2.74892205005321	0.00597916036334832	0.0762067892449906
ENSG00000267308.1_6	ENSG00000267308.1_6	39.7867599378848	-1.74292456247249	0.634425241303409	-2.74724971360172	0.00600973584407373	0.0762067892449906
ENSG00000203601.3_5	ENSG00000203601.3_5	310.931751309892	-0.76002557201296	0.278521088969887	-2.72879003462151	0.00635671634647549	0.080050786542512
ENSG00000245532.8_4	ENSG00000245532.8_4	9359.29961536273	-0.582020472579323	0.213781406934269	-2.72250277012292	0.00647894902622826	0.0810312391910467
ENSG00000272768.1_5	ENSG00000272768.1_5	78.896609899208	1.09544633146053	0.403911700080934	2.71209358689295	0.00668597131651909	0.0814064871602743
ENSG00000255284.1_6	ENSG00000255284.1_6	175.317043156909	0.843432377452366	0.310571100301452	2.71574649616046	0.00661265300606828	0.0814064871602743
ENSG00000226471.6_6	ENSG00000226471.6_6	445.177887343008	0.68915736141654	0.253702875241516	2.71639555034797	0.00659970160381129	0.0814064871602743
ENSG00000258386.1_5	ENSG00000258386.1_5	18.9111175368786	-2.18201229917885	0.804568286652703	-2.71202871822952	0.00668727988720763	0.0814064871602743
ENSG00000278390.4_5	ENSG00000278390.4_5	102.33824104903	-1.01011024645322	0.37468601344333	-2.69588458125353	0.0070201986919381	0.0843347553386774
ENSG00000182648.12_5	ENSG00000182648.12_5	344.574953862674	0.692334830311332	0.256664592100742	2.69743023236952	0.00698769254455556	0.0843347553386774
ENSG00000207751.3_4	ENSG00000207751.3_4	386.274001067066	0.743065811227106	0.276152051818189	2.6907850451762	0.00712841088663835	0.0843503427049871
ENSG00000285835.1_1	ENSG00000285835.1_1	59.1230390366466	-1.3824201284098	0.513662528276486	-2.69130032328481	0.0071174090731272	0.0843503427049871
ENSG00000272657.1_6	ENSG00000272657.1_6	1055.91776375361	-0.623131956128146	0.231892510317586	-2.68715861187039	0.00720627243262759	0.0843503427049871
ENSG00000227486.1_6	ENSG00000227486.1_6	152.362193903701	-0.9561633759831	0.355642089288583	-2.68855516481692	0.00717619773747752	0.0843503427049871
ENSG00000238260.1_5	ENSG00000238260.1_5	9.872814116671	2.68660564623156	1.00159350363069	2.68233134150016	0.00731110068570915	0.0847252737961836
ENSG00000233016.6_4	ENSG00000233016.6_4	442.044118340395	0.672961957467294	0.250972479965528	2.68141733133341	0.00733110255191512	0.0847252737961836
ENSG00000198685.3_4	ENSG00000198685.3_4	17.2362594308943	2.28000461541062	0.851828986227029	2.67659900317474	0.00743735889805913	0.0854126877223646
ENSG00000229656.6_5	ENSG00000229656.6_5	77.6846863779123	-1.12650737588734	0.423086948736684	-2.6625907021028	0.00775416685260275	0.0882911887653748
ENSG00000268945.1_5	ENSG00000268945.1_5	132.636912113659	0.933874627537932	0.350913487875311	2.66126740579936	0.00778471050998102	0.0882911887653748
ENSG00000197182.14_3	ENSG00000197182.14_3	6373.11209162787	0.552568733208973	0.208092063371409	2.65540513298065	0.00792132105415292	0.0892860015116249
